cmtid,itemid,shopid,author_username,comment,rating_star,no_tag,pos_good_quality,pos_excellent_quality,pos_very_accomodating,pos_well_packaged,pos_item_shipped_immediately,pos_will_order_again,neg_defective,neg_did_not_receive_item,neg_damaged_packaging,neg_will_not_order_again,neg_rude_seller,neg_item_shipped_late,neg_item_different_from_picture
5507039140,8673960053,419236946,yangmi0717,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5502517273,8673960053,419236946,jayaneeeeeeee,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5620505653,8673960053,419236946,gdashanrubio,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5462662539,8673960053,419236946,ruffapaycana,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5493446625,8673960053,419236946,yangmi0717,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5521640468,8673960053,419236946,jladrillo,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5554094619,8673960053,419236946,llanahermidaredoblado,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5553868274,8673960053,419236946,leviebaao,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424804344,8673960053,419236946,r*****s,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5514556956,8673960053,419236946,m6135kb3z2,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5503619235,8673960053,419236946,gjdswmpmzu63xsdek85m22xh8gul,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5517982751,8673960053,419236946,lean_java_bean_phils,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5383101687,8673960053,419236946,maureen0922,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5733559690,3979449724,312874722,dianarosesweetie,Okey lang for price po. Manipis siya masyado at midyo mainit ang tila niya pagMainit ang panahon. But its okey mura lang naman. Kaya 5 stars parin sa akin. Thank you so much seller. God bless,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5707795888,3979449724,312874722,j*****s,Thank you ang ganda nagustuhan ko cya at yung tela malambot hindi ko napansin meron ako double na order sana iba na lng design next order uli👌👌👌👌👌👌👌👌👍👌👍👌😎👌👍👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌👍👌❤️❤️❤,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5718055839,3979449724,312874722,m*****o,"gandaaaaaaa!! pangalawang beses na akong bumili at baka maulit ulit HAHAHAHAHAHAHAH madami pa akong gustong design e, so see u next time. lol",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5643011354,3979449724,312874722,p*****n,Maganda Siya. Ganda Ng tela gusto gusto ko Yung tela tapos Ang Ganda pa Niya sa katawan Kaso Ngalang Malaki Sakin. Pero Sobrang Ganda Talaga Niya.,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5588066486,3979449724,312874722,genivieveescuderofuentes,Sleeve area hindi kagaya sa picture🙁. Maganda ang tela kasi silk type🙂. Order ako ulit pag kapag nagandahan buyer ko 💝,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5741858364,3979449724,312874722,z3swbeh654,I like the design.. maganda ang pagkakatahi.. Medyo manipis lang tela pero the rest ok siya. My husband like it. Imbes na para sa akin napunta sa kanya. For sure i will order again..thank u seller thank u rider.,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5541660866,3979449724,312874722,tkh60wocqq86ng_umwpgf6elptss,"Mganga ung mga damnit,medyo mani pis lng pero maganda mga designs,Sana magustuhan Ng mga umorder,thank you seller🙂🙂🙂",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5559395630,3979449724,312874722,e*****3,ggfgggpggtdffdffggcfgffxcffff ggfgggpggtdffdffggcfgffxcffff ggfgggpggtdffdffggcfgffxcffff,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5532375306,3979449724,312874722,t*****8,Very satisfied  Thank you seller sa susunod ulet,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5608585059,3979449724,312874722,theresagalan,picture not related .pero ang ganda ng quality .order ulit aq .thankyou sller at sa shoppepicture not related .pero ang ganda ng quality .order ulit aq .thankyou seller at sa shoppe,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5498973287,3979449724,312874722,s*****h,"The quality is really nice and perfect for summer time. I’m outside Metro Manila and the package came 4 days after ordering. The other t-shirt has a smell (but will edit this out if in case it’s removed after laundry hehe) Overall, I love it. Thank you seller. Will order again 🥰",5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5463408654,3979449724,312874722,emmariejoy,I expected it to be a bit longer pero okay lang din yung haba nya. Mid thigh pa din and I love how oversize it is. I got the design I ordered din. I'm glad that it was followed. Might order again for other design naman.,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5480223271,3979449724,312874722,mj_saccuan,Maganda naman hehe suot ko siya ngayon manipis ung tela pero medyo mainit . sorry sa late review kjsvljsvvsjksvsjsksdvsksksjsvvjks,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5511380968,3979449724,312874722,lean_1123,Maganda legit,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5502282177,3979449724,312874722,sharif_28,okay naman sya gusto ko yung quality nya basta bet ko sya.❤️❤️❤️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5486031296,3979449724,312874722,jobelleroncesvalles,Ang ganda Promise😊🤗🙂Thank you seller,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5374275538,3979449724,312874722,twinie_09,"Maganda ung designs, manipis ung tela.. pero okay na... Pero apat lng na recieve ko dapat lima lahat.. paki tignan pong mabuti salamat",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5319829423,3979449724,312874722,moneth.aguilus_4,Excellent quality. Very accommodating seller. Well packed. Items shipped immediately. Will order again ❣️❣️❣️❣️❣️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5200932032,3979449724,312874722,mjlumbao,The sizing as a loose shirt is actual from the photos. The type of linen is thin as u can see on the video. The design is same as well with the photos. You get what u paid for. Thank you seller for the in time shipped out and delivery. 👌😉,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5380572683,3979449724,312874722,dekugou,"Maganda siya, though di ko mapicturan kasi wala ako sa bahay pero naisuot ko na, sinuot ko muna bago ako magrate and mas prefer ko siyang sinusuot pag gabi since di ako gaamong pinapawisan pag gabi and mahaba talaga siya and comfortable naman ako habang suot",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5369512736,3979449724,312874722,chiegatmen12,"Hayyysss ang nipis po ng tela nia pero ok lng maganda nmn gamitin pag-mainit kase presko thanks po seller,and thanksssssssss SHOPPPPPEEEE",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5234290358,3979449724,312874722,julietfermo,Thank you so much 🥳😍 ganda ng items nila❣️🙈thank you Reseller ❣️,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5119962989,3979449724,312874722,c*****f,"Love this shop. Cheap prices but great quality, good service, and fast delivery. I sincerely recommend this shop. I’ll definitely order again! Thanks a lot! 👍👍👍👍",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5121905748,3979449724,312874722,t*****7,Maganda sya at sakto lng para sakin ung size. Ang problema hindi ito ang order ko mali ung nabigay sakin. Pero thank you padin pero sana sa pag order ko sana tama ung ibigay. Thank you😊,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5140185769,3979449724,312874722,janellegeneralea,"Ka-TM, may FREE 100MB pang-internet valid for 1 day na nag-aantay sa'yo! Pwede mo pa ito makuha kapag nag-load ka one-time ng at least P10 bago mag 06/07/21! If you've already claimed your freebie, please disregard this message. REF#: DTR91",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5140086053,3979449724,312874722,jeonramos,Ayos lang naman pero iba nga lang sa ineexpect ko Manipis po Tsaka may pagkanylon kaya medyo mainit Pero overall ayos lang nmn kung ikukumpera mo sa presyo niya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982432161,3979449724,312874722,m*****l,"ok si seller responsive sya., ganto ung mga size na gusto ko.,bka pagnalabhan to magiging ok na ung tela salamat po seller",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102708508,3979449724,312874722,m*****9,good for mlamig na panahon yung tela second time order goods paren sulit parin sa bayad thankyouuuuuu❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4929408560,3979449724,312874722,ruthbritaniadimaiwat,❤️❤️💞💞💞💞☺️☺️☺️😊😊😊💗💗😚😚💗💗💖💖💖💖💖💖💖☺️☺️☺️☺️😍😍😍😍😍😍😘😘😘😘😘🤗🤗🤗🤗🤗💞💞💞💞💞😊😊😊😊💗💗💗💗❤️❤️❤️❤️💖💖💖💖😊😊😊😊😊☺️☺️☺️👏👏😚😚💗💗💗😚😚✌️😅😅😅😅💖💖💖💖💖💖💖💖💖❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍☺️☺️☺️☺️☺️☺️☺️🤗🤗🤗🤗🤗🤗😘😘😘😘😘😘🤗🤗💞💞💞💞💞💞💗💗💗😊😊😊😊❤️❤️❤️❤️,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4925188356,3979449724,312874722,hecyutaduran,Excellent quality very accommodating seller well packaged item shipped immediately will order again thankyou somuch,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5048870698,3979449724,312874722,roseanntalla12,Manipis yung tela Pero ang ganda nya 💗💞💞💞💞💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💞💞💞💞💞💞💞💞💞💙💙💙💞💞💞💞💗,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4860972089,3979449724,312874722,s*****y,"The products are nice, comfy, thin and really oversized. Worth the price. But, they got one of the sa shirts design wrong and may punit yung isa sa kanina na makikita sa picture. I suggest that the seller should check first the items before shipping it. From the right designs and quality check.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934797448,3979449724,312874722,k*****e,Maganda yung mga design. Kuha naman niya yung nasa picture. Yung tela hindi cotton atsaka medyo mainit kahit manipis..,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4639165401,3979449724,312874722,jhonalynsabete,WORTH ITTTTTTTT BUY IT NOW the shirts are really cute and the cloth is super nice I want to buy again and it's so cheap!!! Ty seller and shoppe!!! :))))))) Idhdhfbndnfjdksk also free fancam for twice stans,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4754564324,3979449724,312874722,merymore029,"complete items arrived, very accommodating seller, well packed and items were all not damaged, will definitely order again🌹",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4739575146,3979449724,312874722,d*****e,"Thank you so much seller for securing my parcel. It was safely packed and I'm loving it! Although the fabric is thin, it looks so good and nice to use.",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4726471813,3979449724,312874722,arvinvalleoliveros,나는 악마 천사처럼 옷을 입고,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4867590349,3979449724,312874722,ellyza_melgar,ang ganda nang damit ang tyakto lng sya sa akin,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4793532576,3979449724,312874722,y*****s,Ganda ng quality medyo manipis but swak sa budget maka ka tubo ng maayos at mabilis pag dating sana till next time ganun PARIN salamattttt ,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4704525079,3979449724,312874722,abalosrica_30,Sjsjjsjsjsjsjsjsjjsjsjssjsjsjssjsjjssssjssjsjs ang ganda ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4340285026,3979449724,312874722,c*****s,"The clothes are nice. Quality over quantity. Gaan ng tela at malambot. Bagay sa cousin ko. Sorry i posted wrong pictures i forgot to capture it kasi eh. But you guys, i recommend this shop. Legit po and not scam. What you see is what you can get. ",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4383264345,3979449724,312874722,jamielianeabellacariaga,Maganda sya 5 star kaso medyo manipis nga lang yung cloth nya peroo perfect pang summer❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4427561699,3979449724,312874722,f*****6,Excellent quality well packaged item shipped immediately will order again thank you seller till next transaction thank you seller till next ,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4196174540,3979449724,312874722,b*****5,"All items are in good condition,super nagutuhan namin ng pamangkin ko,manipis lang yung tela pero hindi siya yung tela na himulmulin,,ang ganda..THANK YOU!!",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4146900504,3979449724,312874722,r*****a,I received my orders in good condition. And all items are the correct style. It is good quality for the price and was shipped immediately.,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4331322794,3979449724,312874722,mainejovi,Ganda ilike it supper thanks 🥰🥰🥰🥰,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4330187007,3979449724,312874722,o*****a,hindi ko alam bakit nag expect ako ng magandang quality pagdating tuloy subrang na dissapoit ako. ang tagal din na ship i dont know sa iba  ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4226575466,3979449724,312874722,relontrishamae,Ang ganda nya sobra😍,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5688409280,3979449724,312874722,rezy.tanya17,Thanks maganda quality ❤️ ang bilis dumating Friday ko inorder ngaun sunday dumating 🤗 order ulet ako next time✨,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5714903313,3979449724,312874722,j*****0,Huwag na po kayo mag order dto baka pagdating sainyo po kulang ang item na inorder niyo po. Kinukulangan nila ang item na pinapadala lang nila. Sayang ung pera na binayad ko po exact money binayad ko pero kulng ang item. Hayyys nakakabadtrip tlaga tong shop na ito . 7 order ko anim lng pinadala….,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5609197366,7594221448,151149464,p*****s,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5577173371,7594221448,151149464,arthurvevs,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5658697539,4056386412,312874722,jenizzisenoch,Kala ko cotton pero oks lang nice naman sya ThankyouuuThankyouuuThankyouuuThankyouuu Thankyouuu ThankyouuuThankyouuuThankyouuuThankyouuu Thankyouuu ThankyouuuThankyouuuThankyouuuThankyouuu Thankyouuu ThankyouuuThankyouuuThankyouuuThankyouuuThankyouuuThankyouuuThankyouuuThankyouuu Thankyouuu Thankyou,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5746667815,4056386412,312874722,janice_mandago,Nice naman sya. Ok narin e.5star medyo maiinit lang yung tela. Good job at complete order arrive. Pero may ran lang yung isa. Pls. Do check before delivering the items.,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5719419605,4056386412,312874722,l*****l,Slmat po.. sjskkzkxkskskdkdkxkkxjxjdjjjjxjjxjxjsiiwiiisisisisiisisididjdjdjdjdjdjxjjxjxjxjxjxjjcjjjdjdj,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5715868861,4056386412,312874722,g*****6,maganda ang item. nasunod naman mga request ko. mabilis ang shipment. mabait kausap si seller.  good quality hindi ka magsisi. i will order again. thank you godbless,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5682736009,4056386412,312874722,e*****a,"isang araw nag commute ako sumakay ako sa trycicle at limang piso lang pera ko tapis na pansin ko duling pala yung driver kaya pag baba ko binigay ko yung limang piso at sabi ko ehto po kuya bayad ko aalis na sana ako kaao tonawag nya ako sabi nya ihoo hali kanga dito, at kinabahan ako sabi nya kul",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5720814092,4056386412,312874722,b*****8,"I thought it's a cotton spandex, hindi pala. Pero maganda parin naman siya. Super nice parin ng quality. Talagang xl siya. Will buy again soon ❤️",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5753404253,4056386412,312874722,a*****i,"second time ordering from this shop at ayos naman ang kanilang service. the items were complete at ayos din naman ang quality, cmmfy ang tela.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5719122492,4056386412,312874722,lghq2haofc,"(vid not related, for coins only)  The fabric is thin, but I can say that is of quality for it's price. I love it and really like the design.",5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
5416642970,4056386412,312874722,vhrlnjz,sobrang nipis pang ilang suotan lang to mars,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5622940008,4056386412,312874722,a*****3,This was my third time ordering from this shop and wala silang palya..Complete orders. Walang mali sa mga colors🤗. Mabilis ding naiship ng seller yung mga damit😁.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5750090163,4056386412,312874722,lhorawrd,Salamat sana mabenta agad agad ...............................................................hkskjdhdhgssjsjgdgdej,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5652030180,4056386412,312874722,shainamargareteabrazaldo,thank seller maganda sya at maayos super thanks sa seller at driver maganda sya thanks ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5675328672,4056386412,312874722,k*****z,bshshsbsiwjqmlalanansnsjdhdbbshehehevsusvzmbxxsiwbwhshdbebsusbdhdbanakakxmjshshsbshsbsjsnsBsjbsbsisnsjsbsjsj,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5624653189,4056386412,312874722,mayumi2005,"Thankyouuu seller , dalawang beses na ako nag order dito napaka gandaa ❤️❤️❤️",5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
5642570195,4056386412,312874722,kael06,Item recieved in a good condition.. Well package. Hndi sya cotton and medyo manipis sya buti medyo dark ang pinili ko pag light kasi mkkita n loob.. Thanks,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5685617321,4056386412,312874722,clavabernadine27,Thank you po,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5667473128,4056386412,312874722,kelleigh,ang nipis ng tela 😭,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5536730445,4056386412,312874722,95pv_mxkpi,Salamat po sa magandang item 😊🌻 Godbless po 😇 jjjajajajajajajahagahahahahahahahahahahahahahahha sorry agad,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5553756072,4056386412,312874722,j*****7,As expected magada yung shirt. Pwede sya ipang tulog. 🤣 Mejo manipis kasi sya. Tamang tama sa prseyo nya. Salamat seller and sa nag deliver! 👍👍👍💋,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5341192121,4056386412,312874722,d*****a,Mahusay at napakalinis ng pagkakatahi!. Received all the cute designs I ordered. Fast delivery and packed so well. It's just that I mistakenly expected a cool-cotton material and larger in size. Not seller's fault. Salamat po! 👍,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411326901,4056386412,312874722,luzmariamigrino,"Tshirts, specially the sleeves are far different from the picture of the advertisement. 🤔🤔🤔🤔🙄🙄🙄🙄😒😒😒😒😒😒😔😔😔😔",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5404634972,4056386412,312874722,marffy28,Photos not related kasi di ko na napicturan pero.. Ok nman satisfied ako tama ang dumating sa akin na Item... Natuwa nman ako.. Salamat seller at sa rider na nagdeliver sa akin... Kahit gabi nah ok lng.. Ahehe salamat... ☺️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5395561210,4056386412,312874722,epicshiznit,"Both shirts are oversized as advertised. I liked the Mickey shirt better due to the fabric. The bear one was shiney and is not really a fabric that you would expect to be used for a shirt. It's slightly see-through.    I""ll definitely order other designs. Thanks a lot!",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5457420306,4056386412,312874722,carillajudyann,Good product po thank you...shoppee ganda ng mga design god bless to this shop ill buy ulit,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5407465559,4056386412,312874722,r*****z,Okieee naman siya kung ano talaga sa picturr ganon din malaki din ang size pero hindi siya cotton presko naman siyang suotin... Responsive din si seller and na ship din agad...thank you and godbless.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5377448672,4056386412,312874722,hazelyn03,"Matagal na nga shinip yung order, dumating kulang pa, 7 pcs order ko, 7 pcs din binayaran ko, 7 pcs din aka indicate sa waybill, pero 6pcs lang natanggap ko. pakiayos naman seller, paship nalang ng kulang, dahil kumpleto binayad ko.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5396661937,4056386412,312874722,k*****e,Maganda naman Yong print nya... Hmmm Yong tela lang siguro di ko gusto kasi di siya cotton.. Pero okay lang wala namang sira sa mga damit na narecieve ko.. Salamat seller at shoppee...,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353433010,4056386412,312874722,shielalyn.gasga,Manipis. Di siya puwede pang alis. Pambahay lang talaga 7/10 for me. Okay na sa price niya.  Cutie cutie langs. 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊 Cutie naman siya. Wag lang madisappoint agad. At wag magexpect ng sobrang ganda kasi manipis nga.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5358983598,4056386412,312874722,l*****8,Items are correct complete and no damages. The quality is also fine. Hope for more discount next time.  Ordered last July 7and got it today july 12.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5374275539,4056386412,312874722,twinie_09,"Maganda ung designs, manipis ung tela.. pero okay na... Pero apat lng na recieve ko dapat lima lahat.. paki tignan pong mabuti salamat",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5396225112,4056386412,312874722,e*****y,Thank you seller for this very nice po .Ang quality then super duper nice hihi anyway Di man masyadong makapal pero okay na Rin 🙂,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5390946259,4056386412,312874722,kisselyn12,Thank you po ang Ganda po at my freebies pang casing hehehe godbless po sa shop nyo .. I will order again soon 😊😊,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5367102444,4056386412,312874722,c*****a,Mas dark pala yung kulay niya in person and sobrang over sized din siya which I really like. Thank you so much seller nice quality💯,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5358190433,4056386412,312874722,casianojulie24,Maganda manipis lang sya pero Worth it naman as if sa price thankyou order again next time🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5316752966,4056386412,312874722,thekangtaehyun,Material is a bit thin but it's good for it's price.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5300308476,4056386412,312874722,a*****1,"The item is in good condition, well-packaged, nice quality. Fast shipping. Thank you seller and shopee.Thank you seller and shopee.",5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5341197696,4056386412,312874722,h*****5,Arrived in time. Packed okay. Size was not as big as I thought it would be. Hopefully they have bigger sizes available next time. The quality and print was good.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
